Test_Number,Testing_Type,A/S,Test(META???),Location_Type,Test_Location,??,EMA#1,EMA#2,EMAW,EMAS,EMAP,WABL,WABLM,RAWL,RAWLM,KEN,RANGE,Value
3149,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,128X20M8F2,BGRW_LP_timing,A7,B7,A99,A0,99,99,99,99,99,99,vddpe_0.6000V_vddce_0.6000V_dvdd_1.200V_100.00ns,(P),0
3150,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,4096X20M8F8,BGW_HS_timing,A7,B7,A99,A0,99,99,99,99,99,99,vddpe_0.6000V_vddce_0.6000V_dvdd_1.200V_100.00ns,(P),0
3151,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,4096X20M8F8,BGW_LP_timing,A7,B7,A99,A0,99,99,99,99,99,99,vddpe_0.6000V_vddce_0.6000V_dvdd_1.200V_100.00ns,(P),0
3152,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,512X6M2F8,HS_m22n,A0,B0,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3153,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,1024X80M2F8,B_HS_m22n,A0,B0,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3154,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,256X80M2F4,BGRW_HS_m22n,A0,B0,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3155,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,512X40M4F4,BGW_HS_m22n,A0,B0,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3156,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,2048X4M4F8,BW_HS_m22n,A0,B0,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3157,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,2048X4M8F8,HS_m22n,A0,B0,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3158,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,128X20M8F2,BGRW_HS_m22n,A0,B0,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3159,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,4096X20M8F8,BGW_HS_m22n,A0,B0,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3160,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,512X6M2F8,LP_m22n,A0,B0,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3161,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,1024X80M2F8,B_LP_m22n,A0,B0,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3162,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,256X80M2F4,BGRW_LP_m22n,A0,B0,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3163,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,512X40M4F4,BGW_LP_m22n,A0,B0,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3164,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,2048X4M4F8,BW_LP_m22n,A0,B0,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3165,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,2048X4M8F8,LP_m22n,A0,B0,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3166,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,128X20M8F2,BGRW_LP_m22n,A0,B0,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3167,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,4096X20M8F8,BGW_LP_m22n,A0,B0,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3168,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,128X20M8F2,BGRW_LP_timing,A0,B0,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3169,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,4096X20M8F8,BGW_HS_timing,A0,B0,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3170,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,4096X20M8F8,BGW_LP_timing,A0,B0,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3171,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,512X6M2F8,HS_m22n,A1,B1,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3172,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,1024X80M2F8,B_HS_m22n,A1,B1,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3173,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,256X80M2F4,BGRW_HS_m22n,A1,B1,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3174,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,512X40M4F4,BGW_HS_m22n,A1,B1,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3175,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,2048X4M4F8,BW_HS_m22n,A1,B1,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3176,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,2048X4M8F8,HS_m22n,A1,B1,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3177,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,128X20M8F2,BGRW_HS_m22n,A1,B1,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3178,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,4096X20M8F8,BGW_HS_m22n,A1,B1,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3179,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,512X6M2F8,LP_m22n,A1,B1,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3180,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,1024X80M2F8,B_LP_m22n,A1,B1,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3181,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,256X80M2F4,BGRW_LP_m22n,A1,B1,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3182,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,512X40M4F4,BGW_LP_m22n,A1,B1,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3183,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,2048X4M4F8,BW_LP_m22n,A1,B1,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3184,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,2048X4M8F8,LP_m22n,A1,B1,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3185,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,128X20M8F2,BGRW_LP_m22n,A1,B1,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3186,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,4096X20M8F8,BGW_LP_m22n,A1,B1,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3187,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,128X20M8F2,BGRW_LP_timing,A1,B1,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3188,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,4096X20M8F8,BGW_HS_timing,A1,B1,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3189,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,4096X20M8F8,BGW_LP_timing,A1,B1,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3190,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,512X6M2F8,HS_m22n,A2,B2,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3191,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,1024X80M2F8,B_HS_m22n,A2,B2,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3192,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,256X80M2F4,BGRW_HS_m22n,A2,B2,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3193,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,512X40M4F4,BGW_HS_m22n,A2,B2,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3194,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,2048X4M4F8,BW_HS_m22n,A2,B2,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3195,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,2048X4M8F8,HS_m22n,A2,B2,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3196,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,128X20M8F2,BGRW_HS_m22n,A2,B2,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3197,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,4096X20M8F8,BGW_HS_m22n,A2,B2,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3198,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,512X6M2F8,LP_m22n,A2,B2,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3199,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,1024X80M2F8,B_LP_m22n,A2,B2,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3200,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,256X80M2F4,BGRW_LP_m22n,A2,B2,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3201,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,512X40M4F4,BGW_LP_m22n,A2,B2,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3202,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,2048X4M4F8,BW_LP_m22n,A2,B2,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3203,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,2048X4M8F8,LP_m22n,A2,B2,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3204,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,128X20M8F2,BGRW_LP_m22n,A2,B2,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3205,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,4096X20M8F8,BGW_LP_m22n,A2,B2,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3206,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,128X20M8F2,BGRW_LP_timing,A2,B2,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3207,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,4096X20M8F8,BGW_HS_timing,A2,B2,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3208,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,4096X20M8F8,BGW_LP_timing,A2,B2,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3209,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,512X6M2F8,HS_m22n,A3,B3,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3210,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,1024X80M2F8,B_HS_m22n,A3,B3,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3211,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,256X80M2F4,BGRW_HS_m22n,A3,B3,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3212,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,512X40M4F4,BGW_HS_m22n,A3,B3,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3213,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,2048X4M4F8,BW_HS_m22n,A3,B3,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3214,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,2048X4M8F8,HS_m22n,A3,B3,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3215,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,128X20M8F2,BGRW_HS_m22n,A3,B3,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3216,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,4096X20M8F8,BGW_HS_m22n,A3,B3,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3217,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,512X6M2F8,LP_m22n,A3,B3,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3218,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,1024X80M2F8,B_LP_m22n,A3,B3,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3219,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,256X80M2F4,BGRW_LP_m22n,A3,B3,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3220,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,512X40M4F4,BGW_LP_m22n,A3,B3,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3221,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,2048X4M4F8,BW_LP_m22n,A3,B3,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3222,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,2048X4M8F8,LP_m22n,A3,B3,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3223,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,128X20M8F2,BGRW_LP_m22n,A3,B3,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3224,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,4096X20M8F8,BGW_LP_m22n,A3,B3,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3225,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,128X20M8F2,BGRW_LP_timing,A3,B3,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3226,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,4096X20M8F8,BGW_HS_timing,A3,B3,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3227,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,4096X20M8F8,BGW_LP_timing,A3,B3,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3228,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,512X6M2F8,HS_m22n,A4,B4,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3229,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,1024X80M2F8,B_HS_m22n,A4,B4,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3230,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,256X80M2F4,BGRW_HS_m22n,A4,B4,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3231,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,512X40M4F4,BGW_HS_m22n,A4,B4,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3232,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,2048X4M4F8,BW_HS_m22n,A4,B4,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3233,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,2048X4M8F8,HS_m22n,A4,B4,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3234,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,128X20M8F2,BGRW_HS_m22n,A4,B4,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3235,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,4096X20M8F8,BGW_HS_m22n,A4,B4,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3236,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,512X6M2F8,LP_m22n,A4,B4,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3237,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,1024X80M2F8,B_LP_m22n,A4,B4,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3238,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,256X80M2F4,BGRW_LP_m22n,A4,B4,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3239,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,512X40M4F4,BGW_LP_m22n,A4,B4,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3240,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,2048X4M4F8,BW_LP_m22n,A4,B4,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3241,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,2048X4M8F8,LP_m22n,A4,B4,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3242,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,128X20M8F2,BGRW_LP_m22n,A4,B4,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3243,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,4096X20M8F8,BGW_LP_m22n,A4,B4,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3244,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,128X20M8F2,BGRW_LP_timing,A4,B4,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3245,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,4096X20M8F8,BGW_HS_timing,A4,B4,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3246,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,4096X20M8F8,BGW_LP_timing,A4,B4,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3247,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,512X6M2F8,HS_m22n,A5,B5,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3248,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,1024X80M2F8,B_HS_m22n,A5,B5,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3249,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,256X80M2F4,BGRW_HS_m22n,A5,B5,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3250,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,512X40M4F4,BGW_HS_m22n,A5,B5,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3251,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,2048X4M4F8,BW_HS_m22n,A5,B5,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3252,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,2048X4M8F8,HS_m22n,A5,B5,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3253,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,128X20M8F2,BGRW_HS_m22n,A5,B5,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3254,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,4096X20M8F8,BGW_HS_m22n,A5,B5,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3255,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,512X6M2F8,LP_m22n,A5,B5,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3256,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,1024X80M2F8,B_LP_m22n,A5,B5,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3257,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,256X80M2F4,BGRW_LP_m22n,A5,B5,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3258,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,512X40M4F4,BGW_LP_m22n,A5,B5,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3259,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,2048X4M4F8,BW_LP_m22n,A5,B5,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3260,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,2048X4M8F8,LP_m22n,A5,B5,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3261,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,128X20M8F2,BGRW_LP_m22n,A5,B5,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3262,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,4096X20M8F8,BGW_LP_m22n,A5,B5,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3263,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,128X20M8F2,BGRW_LP_timing,A5,B5,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3264,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,4096X20M8F8,BGW_HS_timing,A5,B5,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
3265,tb_mem_yd_ckb,Auto_R,func_vec,RF2AHS,4096X20M8F8,BGW_LP_timing,A5,B5,A99,A0,99,99,99,99,99,99,vddpe_0.6750V_vddce_0.6750V_dvdd_1.200V_100.00ns,(P),0
